EVTDESC6363;显然，当这个愚蠢的动物从[FromFrom.GetTitledFirstName]的大腿上安全的瞪着我们的时候，情况还没那么糟。现在它有了自己的座位，除此之外，[FromFrom.GetTitle]告诉我们前任的[FromFrom.GetSpymasterName]被毒死了，但是一位帮忙移动尸体的仆人坚称[FromFrom.GetSpymasterName]死于窒息...;;;;;;;;;;X
EVTOPTA6363;现在议会里还有人是安全的吗？这是一场灾难！;;;;;;;;;;X
opinion_cat_spymaster;有一只猫咪间谍总管;;;;;;;;;;X
opinion_my_servant;我的仆人;;;;;;;;;;X
opinion_my_kitten;我的小猫;;;;;;;;;;X
opinion_no_cat;同意关于猫的问题;;;;;;;;;;X
cat_start;议会继续;;;;;;;;;;X
cat_corridor;跟随§Y手套§!;;;;;;;;;;X
cat_kitchen;给§Y手套§!一些牛奶;;;;;;;;;;X
kitten_spymaster;小猫§Y手套§!现在是间谍总管啦！;;;;;;;;;;X
cat;猫;;;;;;;;;;X
cat_desc;这是一只猫...;;;;;;;;;;X
STAT_PIETY_PIETY_TE;德;;;;;;;;;;X
MONTHLY_PIETY_PIETY_TE;每月积德;;;;;;;;;;X
taoist_FEATURES;§Y*§! 不能发动圣战;;;;;;;;;;X
opinion_turned_a_blind_eye;视而不见;;;;;;;;;;X
INDIAN_MUSLIM_KINGDOM;[Root.GetFirstName] [Prev.GetName];;;;;;;;;;X
nick_the_tiger;老虎;;;;;;;;;;X
nick_the_world_burner;世界焚灭者;;;;;;;;;;X
RULE_CHINESE_INVASIONS;§B玉龙:§!中国入侵;;;;;;;;;;X
RULE_CHINESE_INVASIONS_ALL_DESC;中国将会发动朝贡战争和大举入侵。中国的冒险家可以出现。;;;;;;;;;;X
RULE_OPTION_ADVENTURERS_ONLY;只有冒险家;;;;;;;;;;X
RULE_ADVENTURERS_ONLY_DESC;中国不会发动朝贡战争和大举入侵。中国的冒险家可以出现。;;;;;;;;;;X
RULE_OPTION_NO_MAJOR_INVASIONS;没有大型入侵;;;;;;;;;;X
RULE_NO_MAJOR_INVASIONS_DESC;中国将会发动朝贡战争，但不会大举入侵。中国的冒险家可以出现。;;;;;;;;;;X
RULE_CHINESE_INVASIONS_NONE_DESC;中国不会发动朝贡战争和大举入侵。中国的冒险家不会出现。;;;;;;;;;;X
RULE_CHINESE_INTERACTIONS;§B玉龙:§! 与中国互动;;;;;;;;;;X
RULE_OPTION_WITHIN_RANGE;范围内;;;;;;;;;;X
RULE_WITHIN_RANGE_DESC;只有中国外交范围内的人物才能使用皇恩与中国互动。;;;;;;;;;;X
RULE_OPTION_ANYONE;任何人;;;;;;;;;;X
RULE_ANYONE_DESC;世界上任何角色都可以使用皇恩与中国互动。;;;;;;;;;;X
LIBERATED_KINGDOM;[new_ruler.GetOnlyDynastyName] [Prev.GetName];;;;;;;;;;X
gov_confucian;中国的保护国;;;;;;;;;;X
RULE_UNJUSTIFIED_ON_DESC;角色可以通过消费虔诚和金钱，发动针对单个伯爵领的边界争端战争。;;;;;;;;;;X
RULE_UNJUSTIFIED_OFF_DESC;角色不能发动边界战争。;;;;;;;;;;X
bon;苯教;;;;;;;;;;X
bon_DESC;苯教是吐蕃在信仰佛教之前流行的古老本土宗教。它在本质上是多神的萨满教和万物有灵论。在佛教传入吐蕃之后，苯教吸收了其中的许多元素。;;;;;;;;;;X
MDODUS;《集经》;;;;;;;;;;X
LAMA;喇嘛;;;;;;;;;;X
temple_baron_bon;喇嘛;;;;;;;;;;X
GOD_SANGPO_BUMTRI;桑波奔赤;;;;;;;;;;X
GOD_SHENLA_OKAR;辛拉沃噶;;;;;;;;;;X
GOD_YESHE_WALMO;世间胜母;;;;;;;;;;X
GOD_ZHANG_ZHUNG_MERI;象雄美日;;;;;;;;;;X
GOD_THE_EVIL_ONES;万恶之源;;;;;;;;;;X
GOD_DRALHA_YESI;扎拉益西;;;;;;;;;;X
GOD_SHINJE;阎摩狱主;;;;;;;;;;X
GOD_AMNYE_MACHEN;阿尼玛卿;;;;;;;;;;X
GOD_ADI;普贤佛;;;;;;;;;;X
GOD_SHERAB_CHAMMA;希绕强玛;;;;;;;;;;X
String_Animal_made_of_bread;面团捏成的动物;;;;;;;;;;X
String_Yinyang_symbol;阴阳符号;;;;;;;;;;X
String_khurmazta_faithful;胡尔马兹达信徒;;;;;;;;;;X
String_bon_faithful;苯教信徒;;;;;;;;;;X
patrons_bon;选择一位守护神;;;;;;;;;;X
patrons_bon_desc;你可以从苯教信仰的众多次级神中选择个人的守护神。;;;;;;;;;;X
patron_damchen;守护神：丹坚;;;;;;;;;;X
patron_shenla_okar;守护神：辛拉沃噶;;;;;;;;;;X
patron_shinje;守护神：阎摩狱主;;;;;;;;;;X
patron_kula_kari;守护神：库拉岗日;;;;;;;;;;X
patron_lamlha;守护神：路神;;;;;;;;;;X
patron_sangpo_bumtri;守护神：桑波奔赤;;;;;;;;;;X
EVTDESC39802;我应当供奉一位特定的神，以便加强统治效率。;;;;;;;;;;X
EVTOPTA_39802;丹坚，世界的守护者;;;;;;;;;;X
EVTOPTB_39802;辛拉沃噶，白色光芒的智慧;;;;;;;;;;X
EVTOPTC_39802;阎摩狱主，狂怒者;;;;;;;;;;X
EVTOPTD_39802;其他的选择...;;;;;;;;;;X
EVTDESC39803;选择其中之一作为我个人的守护神，这将会是我虔诚的证明。;;;;;;;;;;X
EVTOPTA_39803;库拉岗日，山神;;;;;;;;;;X
EVTOPTB_39803;路神，旅行的女神;;;;;;;;;;X
EVTOPTC_39803;桑波奔赤，创造者;;;;;;;;;;X
EVTOPTD_39803;让我再思考1秒...;;;;;;;;;;X
ZHANGZHUNG;像雄;;;;;;;;;;X
ZHANGZHUNG_ADJ;像雄;;;;;;;;;;X
GUGE;古格;;;;;;;;;;X
GUGE_ADJ;古格;;;;;;;;;;X
PHAGMODRUPA;帕木竹巴;;;;;;;;;;X
PHAGMODRUPA_ADJ;帕木竹巴;;;;;;;;;;X
k_sakya_trizin;萨迦法王;;;;;;;;;;X
k_sakya_trizin_adj;萨迦法王;;;;;;;;;;X
secret_religious_society_bon;苯教信徒;;;;;;;;;;X
secret_religious_society_bon_desc;苯教的信徒崇拜许多神灵。追随者们寻求苯教九轮中的大圆满轮来达到自身的无暇与伟大。暗地里，苯教的信徒继续用大麦面粉做成的动物来祭祀，以取悦神灵。;;;;;;;;;;X
secret_religious_society_khurmazta;胡尔马兹达信徒;;;;;;;;;;X
secret_religious_society_taoist;道教信徒;;;;;;;;;;X
secret_religious_society_taoist_desc;道教的信徒崇敬道，即宇宙中潜在自然法则。道在个人身上则表现为德，即内在的美德。追随者追求强化自身的德，并在为他们重见天日的那一天做准备。;;;;;;;;;;X
WELCOME_PLAY_NORMAL_GAME;算了吧，谢谢你。;;;;;;;;;;X
opinion_poor_accommodations;糟糕的住宿;;;;;;;;;;X
custom_tooltip_choose_patron_diety;选择一位守护神;;;;;;;;;;X
CB_NAME_FORCE_VASSALIZATION;强迫附庸;;;;;;;;;;X
WAR_NAME_FORCE_VASSALIZATION;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ 附庸战争;;;;;;;;;;X
force_vassalization_desc;§Y$TARGET$§!脆弱且需要保护，他们会在你的境内生活得更好！通过花费大量的§Y声望§!你可以发动战争来强迫它们成为你的附庸，只要他们的§Y爵位低于§!你，领地小于等于§Y30个男爵领§!并且当地的领主与你属于相同的§Y宗教§!或者§Y文化组§!.;;;;;;;;;;X
dejure_duchy_claim_desc;在法理上，§Y$TITLE$§!是§Y$CLAIMANT$§!的附庸。通过花费大量的§Y声望§!，我们可以向整个公国开战。;;;;;;;;;;X
CB_NAME_GREATREALMCONFLICT;对[Title.GetBaseName]的伟大征服;;;;;;;;;;X
WAR_NAME_GREATREALMCONFLICT;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$对$OTHER_TITLE$的伟大征服;;;;;;;;;;X
great_realm_conflict_desc;你非常强大，§Y$TARGET$§!也是如此 - 是时候让他们看看谁才是最强的！通过花费大量的§Y声望§!和§Y虔诚§!你可以对整个王国发动战争，前提是他们和你一样强或者比你更强。;;;;;;;;;;X
CB_NAME_DUCALCOUNTYCONQUEST;对[Title.GetBaseName]的公国级征服;;;;;;;;;;X
WAR_NAME_DUCALCOUNTYCONQUEST;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$对$OTHER_TITLE$的公国级征服;;;;;;;;;;X
ducal_county_conquest_desc;§Y$TARGET$§!拥有一片你觊觎的公爵领。通过花费§Y虔诚§!和§Y黄金§!你可以向任何拥有该公爵领领土的国家开战，前提是该公爵头衔不存在。该宣战理由仅伯爵或公爵可用。;;;;;;;;;;X
CB_NAME_LIBERATE_RELIGION;对[Title.GetBaseName]发动宗教解放战争;;;;;;;;;;X
WAR_NAME_LIBERATE_RELIGION;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$对[Title.GetBaseName]的宗教解放战争。;;;;;;;;;;X
liberate_religion_desc;§Y$TARGET$§!不属于你的宗教，但在这片土地中依然有伯爵领追随者真正的信仰，他们必须从压迫中被解救出来！;;;;;;;;;;X
religious_liberation_cb_succ_tip;§Y[This.GetFullBaseName]§!将被解放并归属一位§Y[Root.Religion.GetName]§!信徒的统治！这位同志这将成为你的§Y附属国§!.;;;;;;;;;;X
EVTDESC_JD_2100;当听到可怜的[Root.Religion.GetName]灵魂在[liberate_target.GetBestName]的土地上备受压迫时，我不禁怒火中烧。[Root.Religion.GetHighGodName]想让所有的信徒自由的决定自己的命运，但如果[Root.Religion.GetHighGodName]正专注于神圣的事业，也许我应该替[Root.Religion.GetHighGodName]实现他的愿望？;;;;;;;;;;X
EVTOPTA_JD_2100;我必须解放我的[Root.Religion.GetName]兄弟姐妹们！;;;;;;;;;;X
EVTOPTB_JD_2100;我有更重要的事要做...;;;;;;;;;;X
cb_opportunity_liberate;获得一次§Y宗教解放§!战争理由，可用于任何你选择的有效目标。;;;;;;;;;;X
cb_opportunity_liberate_deny;你决定把时间花在其他地方。你将永远失去这次机会。;;;;;;;;;;X
CB_NAME_HOSTAGES;释放俘虏;;;;;;;;;;X
WAR_NAME_HOSTAGES;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$释放俘虏战争;;;;;;;;;;X
EVTDESC_JD_2000;那个[GetRootFromInsult][From.GetBestName]用一个荒谬的理由向我宣战，想让我释放合法抓捕的俘虏。如果我愿意的话，可以以此为借口处决掉他们...;;;;;;;;;;X
EVTOPTA_JD_2000;这场战争必须结束，提议把他的人还回去。;;;;;;;;;;X
EVTOPTB_JD_2000;我要杀鸡给猴看，处死[chosen_captive.GetFirstName]。;;;;;;;;;;X
EVTOPTC_JD_2000;他们怎么敢？处死所有俘虏！;;;;;;;;;;X
EVTOPTD_JD_2000;我们会在战场上见面的。;;;;;;;;;;X
EVTDESC_JD_2001;[From.GetBestName]派来了一位使者并表示——如果我们想要结束战场战争。[From.GetSheHe]将释放所有的俘虏，并保证他们安全抵达我们的宫廷！;;;;;;;;;;X
EVTOPTA_JD_2001;太棒了！我们接受。;;;;;;;;;;X
EVTOPTB_JD_2001;蛤！我在这里烧杀抢掠美滋滋，战争还会持续下去！;;;;;;;;;;X
EVTDESC_JD_2002;[From.GetBestName]同意了我们释放俘虏的提议，战争结束了！;;;;;;;;;;X
EVTOPTA_JD_2002;这个禽兽。;;;;;;;;;;X
EVTDESC_JD_2003;[From.GetBestName]竟敢拒绝我们的提议。显然，俘虏的生命对于[From.GetHerHim]而言一文不值——让他们知道宣战是个多大的错误！;;;;;;;;;;X
EVTOPTA_JD_2003;战争继续。;;;;;;;;;;X
EVTOPTB_JD_2003;让我们看看他们的死亡对[From.GetHerHim]而言是否意味着什么！;;;;;;;;;;X
EVTDESC_JD_2004;惨剧啊！作为对我们宣战的回应，[GetRootFromInsult][From.GetBestName]杀死了[chosen_captive.GetFirstName]！我们早该料到...;;;;;;;;;;X
EVTOPTA_JD_2004;哦，现在是个人问题了！;;;;;;;;;;X
EVTDESC_JD_2005;作为对我们宣战的回应，[GetRootFromInsult][From.GetBestName]处死了所有的俘虏！我们早该料到...;;;;;;;;;;X
EVTOPTA_JD_2005;这将是一场复仇之战！;;;;;;;;;;X
strengthened_religion;加强宗教;;;;;;;;;;X
obj_strengthen_religion_title;加强[This.Religion.GetName]宗教;;;;;;;;;;X
obj_strengthen_religion_desc;[This.GetTitledFirstName] 想知道 §Y[Root.Religion.GetName]§的权威！ Religion strengthened强有力的宗教, 当祂现在低于§Y30%§!.\n\n当出现这个野心时，[This.GetTitledFirstName] 也许会被特殊的战争机遇所提出。;;;;;;;;;;X
tooltip_obj_strengthen_religion;为了完成这野心你得去完成接下来 §Y3§! 的任务 :\n §Y*§! 赢得一场神圣的战争\n §Y*§! 成功地保卫了一场神圣的战争\n §Y*§! 建一个神庙\n §Y*§! 使一个省份皈依 [This.Religion.GetName]\n §Y*§! 完成一个特殊的机遇\n记录你同样任务完成次数的记录。\n\n任务已经被完成: §G[This.strengthen_religion.GetValue]§!;;;;;;;;;;X
strengthen_religion_ambition;宗教胜利;;;;;;;;;;X
CB_NAME_UNJUST_COUNTY_CONQUEST;边境冲突 [Title.GetBaseName];;;;;;;;;;X
WAR_NAME_UNJUST_COUNTY_CONQUEST;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ 与 $OTHER_TITLE$ 边境冲突;;;;;;;;;;X
unjust_conquest_desc;你可以选择与你任何一个相邻省份争议。当心选择征服未被宣称的地方将会承担大量惩罚-这些惩罚将在你攻击你的宗教追随者时达到顶点，在攻击你宗教团体追随者时极其高。;;;;;;;;;;X
opinion_declared_unjust_conquest;宣布不义战争;;;;;;;;;;X
custom_opinion_hit_tooltip;所有你的 §YReligious Group§! §YLanded Characters§! 的观点在你的 §YRealm§! 和 §Y[From.GetTitledFirstName]§! 的领土通过 §R-15§! 改变了 §Y10§! 年。 §Y(Declared Unjust War)§!;;;;;;;;;;X
custom_opinion_hit_tooltip_enemy;所有你的  §Y[From.Religion.GetName]§! §YLanded Characters§! 的宗教在你的 §YRealm§! 和 §Y[From.GetTitledFirstName]§! 的领土内被 §R-15§! 改变了 §Y10§! 年。 §Y(Declared Unjust War)§!;;;;;;;;;;X
offmap_submission_desc;中国能以战惩治并使他们臣服。;;;;;;;;;;X
CB_NAME_OFFMAP_SUBMISSION;服从;;;;;;;;;;X
WAR_NAME_OFFMAP_SUBMISSION;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Submission War;;;;;;;;;;X
tributary_offmap_cb_desc;中国将以战止战。;;;;;;;;;;X
TRIBUTARY_OFFMAP_NAME;帝国附庸国;;;;;;;;;;X
TRIBUTARY_OFFMAP_PLURAL;帝国附庸国们;;;;;;;;;;X
SUZERAIN_OFFMAP_NAME;帝国宗主国 ;;;;;;;;;;X
TRIBUTARY_NOMADIC_NAME;游牧附庸国 ;;;;;;;;;;X
TRIBUTARY_NOMADIC_PLURAL;游牧附庸国们;;;;;;;;;;X
SUZERAIN_NOMADIC_NAME;游牧宗主国;;;;;;;;;;X
offmap_submission_tip;§Y[Root.GetTitledFirstName]§! 强迫 §Y[This.GetTitledName]§! 服从并成为提妈的隶从。\n§Y[Root.GetTitledFirstName]§! 将侵占 §YCounties§! until [Root.GetHerHis] §YDemesne Limit§! 到达了!\n;;;;;;;;;;X
CB_NAME_TRIBUTARY;Extort Tribute;;;;;;;;;;X
CB_NAME_PERMANENT_TRIBUTARY;建立附庸地;;;;;;;;;;X
WAR_NAME_PERMANENT_TRIBUTARY;$ORDER$$FIRST_ADJ$ 战争以创造 $DEFENDER$ 的一个附庸地;;;;;;;;;;X
tributary_permanent_cb_desc;虽然§Y$TARGET$§! 很虚弱， 但如果他们只给你以提供兵钱的方式，你依然可以保护他们！\n\n通过战争你能强迫任何你或者你的其中一个与你接壤的 §YTributary States§! 给你提供 §Y20%§! 的收入和 §Y15%§! 的附庸援助。\n如果 §YSuzerain§! 有 §Rnegative§! §YPrestige§!, 是 §RNOT§! §YIndependent§!, 有 §Rless§! §YRealm Size§! 比 §YTributary State§! 或 §Rdeclines a defensive§! §YCall to Arms§! 从 §YTributary State§!才能挣脱.\n §YTributary§! 的这类型能 §RNOT§! 被称之为战争。;;;;;;;;;;X
tributary_cb_desc;§Y$TARGET$§! 是如此富有并且应该给你朝贡！\n\n通过战争你能强迫任何一个与你接壤的上交 §Y40%§! 的收入最为贡金。\n这类 §YTributary§! 将 §Rbreak free§! §YSuzerain§! 去世之后。.\n这类 §YTributary§! 可被称之为战争。;;;;;;;;;;X
CB_NAME_NOMAD_TRIBUTARY;建立附庸国;;;;;;;;;;X
WAR_NAME_NOMAD_TRIBUTARY;$ORDER$$FIRST_ADJ$ 战争以使 $DEFENDER$ 为一个附庸;;;;;;;;;;X
tributary_nomad_cb_desc;§Y$TARGET$§!是如此虚弱而且无法与我匹敌，是时候让他们来朝贡于我们或者在我雷鸣般的铁蹄下被碾碎！\n\n通过战争你可以强迫任何与你接壤或者你 §YTributaries§! 接壤的其中一个国家给你上交 §Y50%§! 的收入作为贡金。\n如果 §YSuzerain§! 有 §Rnegative§! §YPrestige§!才能挣脱。\n这类 §YTributary§! 才能被称之为战争。\n这类 §YTributary§! 才能召唤你加入他们的战争，但你并没有被强迫答应他们的 §YCall to Arms§!.;;;;;;;;;;X
tributary_independence_normal;别进贡了;;;;;;;;;;X
tributary_independence_normal_desc;我的 §YSuzerain§! 现在是如此虚弱而且无法使我再尊敬他们。;;;;;;;;;;X
EVTDESC_JD_2200;我们 [From.PrimaryTitle.GetName] 的附庸似乎表面上已经决定了停止朝贡 - [From.GetTitledFirstName] 称我们 "鶸" 而且要求我们a "不能防御 [From.GetHerHis] 的领域", GTMD!;;;;;;;;;;X
EVTOPTA_JD_2200;也许是时候去让 [From.GetHerHim] 回到原路。。。;;;;;;;;;;X
tributary_independence_china;别进贡了;;;;;;;;;;X
tributary_independence_china_desc; §Y[offmap_china.GetName]§! 的国力正在下降并且无法使我再尊敬他们。;;;;;;;;;;X
MODIFIER_SAME_RELIGION_OPINION;相同的宗教选择;;;;;;;;;;X
chinese_grace_offer_artifact;赠送宝物;;;;;;;;;;X
chinese_grace_offer_artifact_desc;赠送给 §Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]§! 了一个无价之宝。;;;;;;;;;;X
china_tribute_send_artifact_cooldown_tt;10年内将不会赠送神器;;;;;;;;;;X
d_han_massive;龙军;;;;;;;;;;X
d_han_large;凤军;;;;;;;;;;X
d_han_mid;麒麟军;;;;;;;;;;X
d_han_mid_low;玄武军;;;;;;;;;;X
d_han_low;朱雀军;;;;;;;;;;X
d_tangut_low;党项团;;;;;;;;;;X
d_bodpa_low;鳖帕团;;;;;;;;;;X
school_tao;选个道观;;;;;;;;;;X
school_tao_desc;这有些杰出的道观。如何选择才能使我成为一个更好的统治者？;;;;;;;;;;X
school_tao_1_desc;至高明晰上清道观，完全完美全真道观，正统团结正一道观，我该选哪个以成为一个更好的 [Root.GetManWoman] ？;;;;;;;;;;X
school_tao_1_a;正一，以术壮己！;;;;;;;;;;X
school_tao_1_b;全真，以规律己！;;;;;;;;;;X
school_tao_1_c;上清，以智盈己！;;;;;;;;;;X
school_zhengyi;正一道教追随者;;;;;;;;;;X
school_quanzhen;全真道教追随者;;;;;;;;;;X
school_shangqing;上清道教追随者;;;;;;;;;;X
choose_school_taoist;选道观;;;;;;;;;;X
RENEGOTIATED_NAP;重新协商后的互不侵犯条约: ;;;;;;;;;;X
EVTTITLE_ADV_4;卖地;;;;;;;;;;X
society_influence_desc;这是当下 $SOCIETY|Y$ 的 §YInfluence§! 。;;;;;;;;;;X
EVTDESC_ADV_5_B;致聪明的 [Root.GetTitledFirstName],\n我与我最亲密的顾问考虑了下你的提议，然后我觉得恐怕我不能接受这些条款。 [selling_province.GetName] 是一个好县，但我认为你将同意和平给予我的好处将远超你所要求的钱的总和。\n\n签署,\n[From.GetTitledName];;;;;;;;;;X
String_witches;女巫;;;;;;;;;;X
String_warlocks;术士;;;;;;;;;;X
String_koldunyas;术士;;;;;;;;;;X
String_kolduns;术士;;;;;;;;;;X
String_seiðkonur;男巫;;;;;;;;;;X
String_seiðmenn;附魔师;;;;;;;;;;X
string_black_shamans;黑萨满;;;;;;;;;;X
String_dark_tantriks;黑术士;;;;;;;;;;X
MNM.7504.d;身着白色礼服， [From.GetFirstName] 像screams hysterically as [From.GetSheHe] 一样歇斯底里地尖叫着被绑在堆柴火上。 当你高举火炬接近他时疯狂的 [Root.GetDWMagicianPlural] 尖叫着赞美 [Root.GetDWDevil]。时间到了你将火炬扔进油木里，烈火吞噬着生命，然后很快 [From.GetFirstName] 早时的尖叫变得反而变得更安静。;;;;;;;;;;X
EVTOPTB36080;找白熊。;;;;;;;;;;X
EVTOPTC36080;找白虎。;;;;;;;;;;X
EVTOPTD36080;找白狮。;;;;;;;;;;X
china_stable_desc; [Root.GetName] 正在经历一段时期的内部稳定期，与东方的贸易也是有利可图。没有任何天灾人祸的话就能繁荣，中国的军事力量也准备好了捍卫它的财富以及它忠诚的朝贡国们。;;;;;;;;;;X
china_unrest_desc;[Root.GetName] 的内乱蔓延开来, 它与东方的贸易路线已经陷入了无序中。中国军队正在为保卫和平奋斗着, 除非暴乱平息，不然这场内乱随时可能变成全面战争。;;;;;;;;;;X
china_civil_war_desc;[Root.GetName]的内战爆发了, 与东方的贸易也受到了影响。帝国军队彼此排斥，统治阶级受到威胁。悍将们可能会跨越边界前往西方寻找财富。;;;;;;;;;;X
china_mongol_invasion_desc;蒙古南下进入中国。强大的中国军队被他们的令人绝望的帝国防御战所占据，战争极大的干扰了贸易路线，并且导致了许多难民。如果战争失利，该王朝的子孙可能会向西流亡。;;;;;;;;;;X
china_plague_desc;一个可怕的疾病摧垮了 [Root.GetName], 数千人因此死亡。由于中国经济不景气，贸易停滞不前，甚至帝国军队也被摧毁，难以回到以前的荣光。;;;;;;;;;;X
china_golden_age_desc;The [Root.GetName] 已经拥有了无穷无尽的权力和财富。has reached untold power and wealth. 随着中国的蓬勃发展，与东方的贸易带来的不仅仅是以前闻所未闻的宝物，还有丰富的中国文化。 这个黄金时代的中国皇帝很可能认为[Root.Ruler.GetHerselfHimself]是已知世界的[Root.Ruler.GetMasterMistress]。;;;;;;;;;;X
raise_chinese_honor_guard;升阳中国仪仗队;;;;;;;;;;X
EVTDESC_JD_40001_A;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n [From.Offmap.Ruler.GetChineseComplimentAdjective] [From.Offmap.Ruler.GetTitle] [From.Offmap.Ruler.GetFullName] 已经下旨，修建一个新的，充满活力的城市在与西方的贸易路线上符合 [offmap_china.GetName]的利益。这将是一项极有价值的贸易协定，以及 [offmap_china.wRuler.GetHerHisCap] 的个人注意。;;;;;;;;;;X
EVTDESC_JD_40001_C;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n [From.Offmap.Ruler.GetChineseComplimentAdjective] [From.Offmap.Ruler.GetTitle] [From.Offmap.Ruler.GetFullName] 已经下旨，给予[Root.GetTitle]有利的贸易协定符合[offmap_china.GetName]的利益。他们也许也会发现他们将会受到 [offmap_china.Ruler.GetHerHisCap]的个人表彰。;;;;;;;;;;X
EVTOPTA_JD_40001;我觉得失败了也行...;;;;;;;;;;X
trade_competition_build_city_TT;要赢得竞赛你得在五年内第一个建立一个在丝绸之路上的新城市。;;;;;;;;;;X
trade_competition_prestige_TT;要赢得竞赛你须在五年内和所有参赛者中有最高的 §YPrestige§! 。;;;;;;;;;;X
EVTDESC_JD_40005_A;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n [From.Offmap.Ruler.GetChineseComplimentAdjective] [From.Offmap.Ruler.GetTitle] [From.Offmap.Ruler.GetFullName] 已经被极大满足于注意到你在建立[trade_competition_new_city.GetName]这个城市的努力上。为了展示[offmap_china.Ruler.GetHerHisCap] 鉴别 [offmap_china.Ruler.GetSheHeCap] 决定给予你贸易有待。;;;;;;;;;;X
EVTDESC_JD_40005_B;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n [From.Offmap.Ruler.GetChineseComplimentAdjective] [From.Offmap.Ruler.GetTitle] [From.Offmap.Ruler.GetFullName] 已经被极大满足于注意到  [trade_competition_city_winner.GetName] 在建立这个叫做[trade_competition_new_city.GetName]的城市的努力。你自己没有鼓励与西方的贸易，但这也未被忽视。;;;;;;;;;;X
EVTOPTA_JD_40005;啊，被皇帝承认了！;;;;;;;;;;X
EVTOPTB_JD_40005;再接再厉。;;;;;;;;;;X
EVTDESC_JD_40007;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n [From.Offmap.Ruler.GetChineseComplimentAdjective] [From.Offmap.Ruler.GetTitle] [From.Offmap.Ruler.GetFullName] 已经非常不满于在西方贸易路线上建立一个新的贸易中心方面的无用功。[offmap_china.Ruler.GetHerHisCap] 对他与他感到非常失望，然后这场失败将难以被快速忘掉。;;;;;;;;;;X
EVTOPTA_JD_40007;欸! 闯祸了...;;;;;;;;;;X
EVTDESC_JD_40009_A;来自 [offmap_china.GetName] 的愉悦的谣言来到我心房，有当皇帝的狗的潜力真是令人愉悦。;;;;;;;;;;X
EVTDESC_JD_40009_B;来自 [offmap_china.GetName] 的传闻被我听到了， 就那个什么皇帝在考虑让 [trade_competition_halftime_winner.GetTitledName] 当狗。;;;;;;;;;;X
EVTOPTA_JD_40009;不是我是谁。;;;;;;;;;;X
trade_competition_prestige_halftime_winner_TT;继续拥有所有参赛者中最高的声望以赢得比赛。;;;;;;;;;;X
EVTOPTB_JD_40009;好好工作，天天向上;;;;;;;;;;X
trade_competition_prestige_halftime_loser_TT;获得比其他参赛者更高的声望以赢得比赛。;;;;;;;;;;X
EVTDESC_JD_40011_A;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n [From.Offmap.Ruler.GetChineseComplimentAdjective] [From.Offmap.Ruler.GetTitle] [From.Offmap.Ruler.GetFullName] 被极大满足于你在同伴中所受的尊敬。展示给  [offmap_china.Ruler.GetHerHisCap] 的鉴别 [offmap_china.Ruler.GetSheHeCap] 已被决定给予你贸易优待。;;;;;;;;;;X
EVTDESC_JD_40011_B;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n [From.Offmap.Ruler.GetChineseComplimentAdjective] [From.Offmap.Ruler.GetTitle] [From.Offmap.Ruler.GetFullName] 被极大满足于[trade_competition_city_winner.GetName] 在 [trade_competition_city_winner.GetHerHis] 的同伴间所受的尊敬。你缺少声望，但你也未被忽视。;;;;;;;;;;X
master_of_flame;青龙之路;;;;;;;;;;X
master_of_flame_desc;这个角色精通于龙式，专注于使自身在部队中的权威达到完美，并在战场上将这些以命令体现出来，不受专横跋扈的顾问或其他指挥官所管理。;;;;;;;;;;X
logistics_expert;猛犬之路;;;;;;;;;;X
logistics_expert_desc;这个角色精通于犬式，专注于训练，补给和各军管理，以及如何决定性的在敌人最虚弱时使用他们。;;;;;;;;;;X
levy_coordinator;勇虎之路;;;;;;;;;;X
levy_coordinator_desc;这个角色精通于虎式，专注于速度，机动和诱敌，以及如何选取最佳时机以最好的以决定性的方式投入部队以击溃敌军。;;;;;;;;;;X
sapper;漫漫豹路;;;;;;;;;;X
sapper_desc;这个角色精通于豹式，专注于地形优势的利用和如何使用攻城器械来击败敌方驻军。;;;;;;;;;;X
MODIFIER_DAYS_OF_SUPPLY;补给日;;;;;;;;;;X
create_followers_arjuna;组成阿朱那追随者;;;;;;;;;;X
create_followers_arjuna_desc;通过建立阿朱那追随者圣团，一切 [Root.Religion.GetName] 的统治者将可被雇佣并被用来对抗那些可能伤害我们的敌对宗教。;;;;;;;;;;X
create_followers_arjuna_tooltip;圣团 §YFollowers of Arjuna§! 已建。;;;;;;;;;;X
